"","Date","type","Holding_Period_Return"
"429",2015-06-16,"Benchmark",-0.00744089667514358
"430",2015-06-17,"Composite",0.00533198223256703
"431",2015-06-17,"Fund",0.00249223799256693
"432",2015-06-17,"Benchmark",-0.00762927380615996
"433",2015-06-18,"Composite",0.00523916265013713
"434",2015-06-18,"Fund",0.00249223799256693
"435",2015-06-18,"Benchmark",-0.00772346237166799
"436",2015-06-19,"Composite",0.00552705500902806
"437",2015-06-19,"Fund",0.00349226055577923
"438",2015-06-19,"Benchmark",-0.00781765093717612
"439",2015-06-22,"Composite",0.00535055552492225
"440",2015-06-22,"Fund",0.00349226055577923
"441",2015-06-22,"Benchmark",-0.00791183950268437
"442",2015-06-23,"Composite",0.00510117869995241
"443",2015-06-23,"Fund",0.00349226055577923
"444",2015-06-23,"Benchmark",-0.00800602806819239
"445",2015-06-24,"Composite",0.00503049363344776
"446",2015-06-24,"Fund",0.00349226055577923
"447",2015-06-24,"Benchmark",-0.00828859376471691
"448",2015-06-25,"Composite",0.00509342921479328
"449",2015-06-25,"Fund",0.00349226055577923
"450",2015-06-25,"Benchmark",-0.00828859376471691
"451",2015-06-26,"Composite",0.0048189956933673
"452",2015-06-26,"Fund",0.00349226055577923
"453",2015-06-26,"Benchmark",-0.00838278233022505
"454",2015-06-29,"Composite",0.0053256024277899
"455",2015-06-29,"Fund",0.00349226055577923
"456",2015-06-29,"Benchmark",-0.00828859376471691
"457",2015-06-30,"Composite",0.00530546623634476
"458",2015-06-30,"Fund",0.00389241650430794
"459",2015-06-30,"Benchmark",-0.00885372515776572
"460",2015-07-01,"Composite",0.00497048066112105
"461",2015-07-01,"Fund",0.00389241650430794
"462",2015-07-01,"Benchmark",-0.00395591975134213
"463",2015-07-02,"Composite",0.00509632739993271
"464",2015-07-02,"Fund",0.00389241650430794
"465",2015-07-02,"Benchmark",-0.00395591975134213
"466",2015-07-06,"Composite",0.00557436268783706
"467",2015-07-06,"Fund",0.00389241650430794
"468",2015-07-06,"Benchmark",-0.00376754262032586
"469",2015-07-07,"Composite",0.00578316633496612
"470",2015-07-07,"Fund",0.00389241650430794
"471",2015-07-07,"Benchmark",-0.0113968164264857
"472",2015-07-08,"Composite",0.00581725100750052
"473",2015-07-08,"Fund",0.00389241650430794
"474",2015-07-08,"Benchmark",-0.0116793821230102
"475",2015-07-09,"Composite",0.00557924538684795
"476",2015-07-09,"Fund",0.00389241650430794
"477",2015-07-09,"Benchmark",-0.0116793821230102
"478",2015-07-10,"Composite",0.00521858487191751
"479",2015-07-10,"Fund",0.00389241650430794
"480",2015-07-10,"Benchmark",-0.00405010831685026
"481",2015-07-13,"Composite",0.00515881037917931
"482",2015-07-13,"Fund",0.00389241650430794
"483",2015-07-13,"Benchmark",-0.0041442968823584
"484",2015-07-14,"Composite",0.00520729562050759
"485",2015-07-14,"Fund",0.00389241650430794
"486",2015-07-14,"Benchmark",-0.00423848544786665
"487",2015-07-15,"Composite",0.00531869763533543
"488",2015-07-15,"Fund",0.00389241650430794
"489",2015-07-15,"Benchmark",-0.00423848544786665
"490",2015-07-16,"Composite",0.00536436828683495
"491",2015-07-16,"Fund",0.00389241650430794
"492",2015-07-16,"Benchmark",-0.00433267401337467
"493",2015-07-17,"Composite",0.00548956092587316
"494",2015-07-17,"Fund",0.00389241650430794
"495",2015-07-17,"Benchmark",-0.00433267401337467
"496",2015-07-20,"Composite",0.00539526466174545
"497",2015-07-20,"Fund",0.00389241650430794
"498",2015-07-20,"Benchmark",-0.00442686257888292
"499",2015-07-21,"Composite",0.0056020650315951
"500",2015-07-21,"Fund",0.00389241650430794
"501",2015-07-21,"Benchmark",-0.00452105114439105
"502",2015-07-22,"Composite",0.00575313671191835
"503",2015-07-22,"Fund",0.00389241650430794
"504",2015-07-22,"Benchmark",-0.00480361684091546
"505",2015-07-23,"Composite",0.00592316834950335
"506",2015-07-23,"Fund",0.00389241650430794
"507",2015-07-23,"Benchmark",-0.00489780540642359
"508",2015-07-24,"Composite",0.00594729396493299
"509",2015-07-24,"Fund",0.0048935934644343
"510",2015-07-24,"Benchmark",-0.00489780540642359
"511",2015-07-27,"Composite",0.00611583484606215
"512",2015-07-27,"Fund",0.0048935934644343
"513",2015-07-27,"Benchmark",-0.005180371102948
"514",2015-07-28,"Composite",0.00606219095206928
"515",2015-07-28,"Fund",0.0048935934644343
"516",2015-07-28,"Benchmark",-0.00508618253743998
"517",2015-07-29,"Composite",0.00585084211324771
"518",2015-07-29,"Fund",0.0048935934644343
"519",2015-07-29,"Benchmark",-0.00536874823396438
"520",2015-07-30,"Composite",0.00575929340222769
"521",2015-07-30,"Fund",0.0048935934644343
"522",2015-07-30,"Benchmark",-0.00555712536498065
"523",2015-07-31,"Composite",0.00605205770135209
"524",2015-07-31,"Fund",0.00519384160729852
"525",2015-07-31,"Benchmark",-0.00565131393048868
"526",2015-08-03,"Composite",0.00613251732349096
"527",2015-08-03,"Fund",0.00519384160729852
"528",2015-08-03,"Benchmark",-0.000282565696524406
"529",2015-08-04,"Composite",0.00600649563631661
"530",2015-08-04,"Fund",0.00519384160729852
"531",2015-08-04,"Benchmark",-0.000376754262032652
"532",2015-08-05,"Composite",0.00562450218123089
"533",2015-08-05,"Fund",0.00519384160729852
