"","Date","FIVFX","JFAMX","EEM","MOAT","GSPC","IXIC","EAFE","MSCIUSA","ASX200","CAC40","FGIRX","Hang","SP","N225"
"812",2018-09-11,20.65,25.08,41.23,46.119999,2887.889893,7972.470215,1911.65,280.013,58.57,"5283.790039",30.09,"26422.550781","37413.128906","22664.689453"
"813",2018-09-12,20.700001,25.139999,41.439999,46.419998,2888.919922,7954.22998,1921.874,281.244,58.549999,"5332.129883",30.17,"26345.039063","37717.960938","22604.609375"
"814",2018-09-14,20.870001,25.65,41.959999,46.650002,2904.97998,8010.040039,1939.017,284.544,58.599998,"5352.569824",30.26,"27286.410156","38090.640625","23094.669922"
"815",2018-09-17,20.799999,25.34,41.580002,46.560001,2888.800049,7895.790039,1943.471,284.262,58.650002,"5348.870117",30.200001,"26932.849609","37585.511719","null"
"816",2018-09-18,20.860001,25.41,41.98,46.73,2904.310059,7956.109863,1953.441,285.702,58.41,"5363.790039",30.379999,"27084.660156","37290.671875","23420.539063"
"817",2018-09-19,20.9,25.700001,42.560001,46.759998,2907.949951,7950.040039,1964.235,287.573,58.73,"5393.740234",30.51,"27407.369141","37121.218750","23672.519531"
"818",2018-09-21,21.09,26.049999,43.23,47.200001,2929.669922,7986.959961,1994.965,292.217,58.669998,"5494.169922",30.75,"27953.580078","36841.601563","23869.929688"
"819",2018-09-24,20.940001,25.77,42.740002,46.779999,2919.370117,7993.25,1989.251,290.973,58.68,"5476.169922",30.559999,"27499.390625","36305.019531","null"
"820",2018-09-26,21.1,25.969999,43,46.59,2905.969971,7990.370117,1996.291,291.833,58.740002,"5512.729980",30.360001,"27816.869141","36542.269531","24033.789063"
"821",2018-09-27,21.049999,26.17,43.209999,46.66,2914,8041.970215,1985.895,291.063,57.709999,"5540.410156",30.43,"27715.669922","36324.171875","23796.740234"
"822",2018-09-28,20.950001,26.059999,42.919998,46.75,2913.97998,8046.350098,1973.599,289.616,57.900002,"5493.490234",30.34,"27788.519531","36227.140625","24120.039063"
"823",2018-10-03,20.76,25.73,42.040001,46.740002,2925.51001,8025.089844,1957.334,287.268,57.380001,"5491.399902",30.549999,"27091.259766","35975.628906","24110.960938"
"824",2018-10-04,20.35,25.120001,40.990002,46.459999,2901.610107,7879.509766,1941.638,283.868,57.650002,"5410.850098",30.459999,"26623.869141","35169.160156","23975.619141"
"825",2018-10-05,20.24,24.98,40.84,46.32,2885.570068,7788.450195,1927.139,281.594,57.73,"5359.359863",30.32,"26572.570313","34376.988281","23783.720703"
"826",2018-10-08,19.98,24.969999,40.900002,46.470001,2884.429932,7735.950195,1910.135,279.46,56.939999,"5300.250000",30.379999,"26202.570313","34474.378906","null"
"827",2018-10-09,19.9,24.93,40.75,46.369999,2880.340088,7738.02002,1903.142,278.558,56.389999,"5318.549805",30.360001,"26172.910156","34299.468750","23469.390625"
"828",2018-10-10,19.209999,24.27,39.540001,45.349998,2785.679932,7422.049805,1893.464,276.552,56.630001,"5206.220215",29.540001,"26193.070313","34760.890625","23506.039063"
"829",2018-10-11,19.040001,23.889999,39.139999,44.299999,2728.370117,7329.060059,1851.205,269.784,54.950001,"5106.370117",28.870001,"25266.369141","34001.148438","22590.859375"
"830",2018-10-12,19.309999,24.58,40.290001,44.860001,2767.129883,7496.890137,1850.755,271.616,54.91,"5095.979980",29.07,"25801.490234","34733.578125","22694.660156"
"831",2018-10-15,19.16,24.34,39.860001,44.93,2750.790039,7430.740234,1847.988,270.792,54.509998,"5095.069824",29.02,"25445.060547","34865.101563","22271.300781"
"832",2018-10-16,19.629999,24.84,40.860001,45.799999,2809.919922,7645.490234,1867.552,273.927,54.799999,"5173.049805",29.5,"25462.259766","35162.480469","22549.240234"
"833",2018-10-19,19.16,24.16,39.669998,45.509998,2767.780029,7449.029785,1849.368,270.829,55.450001,"5084.660156",29.25,"25561.400391","34315.628906","22532.080078"
"834",2018-10-22,19.17,24.48,40.099998,45.139999,2755.879883,7468.629883,1840.618,270.69,55.110001,"5053.310059",28.98,"26153.150391","34134.378906","22614.820313"
"835",2018-10-23,18.860001,24.219999,39.66,44.869999,2740.689941,7437.540039,1809.129,265.833,54.57,"4967.689941",28.790001,"25346.550781","33847.230469","22010.779297"
"836",2018-10-24,18.43,23.540001,38.380001,43.540001,2656.100098,7108.399902,1797.609,263.836,54.380001,"4953.089844",27.959999,"25249.779297","34033.960938","22091.179688"
"837",2018-10-25,18.74,23.889999,39.119999,44.040001,2705.570068,7318.339844,1784.142,262.123,52.860001,"5032.299805",28.389999,"24994.460938","33690.089844","21268.730469"
"838",2018-10-26,18.530001,23.58,38.669998,43.259998,2658.689941,7167.209961,1777.763,260.771,52.91,"4967.370117",28.030001,"24717.630859","33349.308594","21184.599609"
"839",2018-10-29,18.32,23.01,38,43.380001,2641.25,7050.290039,1785.297,261.012,53.5,"4989.350098",27.98,"24812.039063","34067.398438","21149.800781"
"840",2018-10-30,18.48,23.42,38.740002,44.009998,2682.629883,7161.649902,1788.763,261.678,54.169998,"4978.529785",28.379999,"24585.529297","33891.128906","21457.289063"
"841",2018-10-31,18.84,23.84,39.16,44.009998,2711.73999,7305.899902,1815.167,265.836,54.48,"5093.439941",28.6,"24979.689453","34442.050781","21920.460938"
"842",2018-11-01,19.15,24.530001,40.560001,44.75,2740.370117,7434.060059,1826.251,268.167,54.470001,"5085.779785",28.84,"25416.000000","34431.968750","21687.650391"
"843",2018-11-02,19.280001,24.950001,40.82,44.439999,2723.060059,7356.990234,1837.049,270.976,54.43,"5102.129883",28.73,"26486.349609","35011.648438","22243.660156"
"844",2018-11-05,19.209999,24.92,40.93,44.790001,2738.310059,7328.850098,1829.933,270.085,54.459999,"5101.390137",28.959999,"25934.390625","34950.921875","21898.990234"
"845",2018-11-06,19.23,24.82,40.860001,45,2755.449951,7375.959961,1834.936,270.63,54.84,"5075.189941",29.09,"26120.960938","34991.910156","22147.750000"
"846",2018-11-07,19.540001,25.209999,41.630001,45.869999,2813.889893,7570.75,1852.254,272.861,55.09,"5137.939941",29.57,"26147.689453","35237.679688","22085.800781"
"847",2018-11-09,19.16,24.309999,39.799999,45.740002,2781.01001,7406.899902,1840.666,269.991,55.41,"5106.750000",29.209999,"25601.919922","35158.550781","22250.250000"
"848",2018-11-12,18.77,23.93,39.240002,45.240002,2726.219971,7200.870117,1819.045,266.98,55.650002,"5059.089844",28.68,"25633.179688","34812.988281","22269.880859"
"849",2018-11-13,18.93,24.299999,39.689999,45.32,2722.179932,7200.870117,1818.595,266.861,54.77,"5101.850098",28.620001,"25792.869141","35144.488281","21810.519531"
"850",2018-11-14,18.92,24.450001,39.93,45.080002,2701.580078,7136.390137,1813.658,266.532,53.849998,"5068.850098",28.41,"25654.429688","35141.988281","21846.480469"
"851",2018-11-15,19.059999,24.950001,40.82,45.470001,2730.199951,7259.029785,1807.095,266.768,53.669998,"5033.620117",28.65,"26103.339844","35260.539063","21803.619141"
"852",2018-11-16,19.08,24.959999,40.900002,45.509998,2736.27002,7247.870117,1812.835,267.836,53.75,"5025.200195",28.67,"26183.529297","35457.160156","21680.339844"
"853",2018-11-19,18.83,24.68,40.349998,44.98,2690.72998,7028.47998,1812.924,267.838,53.5,"4985.450195",28.42,"26372.000000","35774.878906","21821.160156"
"854",2018-11-20,18.469999,24.219999,39.48,44.380001,2641.889893,6908.819824,1789.116,264.046,53.220001,"4924.890137",27.780001,"25840.339844","35474.511719","21583.119141"
"855",2018-11-21,18.719999,24.51,40.209999,44.330002,2649.929932,6972.25,1796.588,265.149,53.080002,"4975.500000",27.92,"25971.470703","35199.800781","21507.539063"
"856",2018-11-26,18.940001,24.68,40.23,44.720001,2673.449951,7081.850098,1804.741,266.052,53.240002,"4994.979980",28.08,"26376.179688","35354.078125","21812.000000"
"857",2018-11-27,18.889999,24.84,40.509998,45,2682.169922,7082.700195,1799.773,265.663,53.790001,"4983.149902",28.129999,"26331.960938","35513.140625","21952.400391"
"858",2018-11-28,19.33,25.34,41.48,45.799999,2743.790039,7291.589844,1800.642,266.706,53.779999,"4983.240234",28.65,"26682.560547","35716.949219","22177.019531"
"859",2018-11-29,19.33,25.370001,41.119999,45.779999,2737.800049,7273.080078,1819.809,269.212,54.029999,"5006.250000",28.610001,"26451.029297","36170.410156","22262.599609"
"860",2018-11-30,19.25,25.32,41.080002,46.110001,2760.169922,7330.540039,1809.564,267.943,53.23,"5003.919922",28.690001,"26506.750000","36194.300781","22351.060547"
"861",2018-12-03,19.6,25.799999,41.91,46.349998,2790.370117,7441.509766,1835.661,272.317,54.18,"5053.979980",28.93,"27182.039063","36241.000000","22574.759766"
"862",2018-12-04,19.15,25.299999,41.02,45.130001,2700.060059,7158.430176,1817.916,270.075,53.66,"5012.660156",28.030001,"27260.439453","36134.308594","22036.050781"
"863",2018-12-06,18.879999,25.01,40.639999,45.080002,2695.949951,7188.259766,1758.353,261.2,53.099998,"4780.459961",27.790001,"26156.380859","35312.128906","21501.619141"
"864",2018-12-07,18.16,24.66,39.880001,44.209999,2633.080078,6969.25,1768.481,262.369,53.349998,"4813.129883",27.27,"26063.759766","35673.250000","21678.679688"
"865",2018-12-10,17.99,24.370001,39.459999,44.299999,2637.719971,7020.52002,1732.448,257.286,52.169998,"4742.379883",27.15,"25752.380859","34959.718750","21219.500000"
"866",2018-12-11,18.09,24.459999,39.759998,44.27,2636.780029,7031.830078,1740,258.07,52.34,"4806.200195",27.059999,"25771.669922","35150.011719","21148.019531"
"867",2018-12-12,18.4,24.790001,40.41,44.529999,2651.070068,7098.310059,1775.102,262.817,53.060001,"4909.450195",27.16,"26186.710938","35779.070313","21602.750000"
"868",2018-12-13,18.379999,24.82,40.400002,44.580002,2650.540039,7070.330078,1773.462,263.05,53.110001,"4896.919922",27.139999,"26524.349609","35929.640625","21816.189453"
"869",2018-12-14,18.07,24.43,39.830002,43.740002,2599.949951,6910.660156,1752.741,259.837,52.57,"4853.700195",26.65,"26094.789063","35962.929688","21374.830078"
"870",2018-12-17,17.77,24.110001,39.459999,42.900002,2545.939941,6753.72998,1748.198,258.817,53.150002,"4799.870117",26.23,"26087.980469","36270.070313","21506.880859"
"871",2018-12-18,17.82,24.219999,39.139999,42.52,2546.159912,6783.910156,1732.097,256.837,52.43,"4754.080078",26.059999,"25814.250000","36347.078125","21115.449219"
"872",2018-12-19,17.700001,23.98,38.490002,41.98,2506.959961,6636.830078,1740.549,257.861,52.049999,"4777.450195",25.790001,"25865.390625","36484.328125","20987.919922"
"873",2018-12-20,17.57,23.98,38.790001,40.630001,2467.419922,6528.410156,1713.272,254.335,51.799999,"4692.459961",25.41,"25623.529297","36431.671875","20392.580078"
"874",2018-12-21,17.23,23.66,38.52,39.849998,2416.620117,6332.990234,1706.01,253.117,51.279999,"4694.379883",24.91,"25753.419922","35742.070313","20166.189453"
"875",2018-12-24,17.059999,23.48,38.16,38.889999,2351.100098,6192.919922,1703.416,252.32,51.549999,"4626.390137",24.280001,"25651.380859","35470.148438","null"
"876",2018-12-27,17.639999,24.08,38.869999,40.91,2488.830078,6579.490234,1687.563,251.104,52.5,"4598.609863",22.16,"25478.880859","35807.281250","20077.619141"
"877",2018-12-28,17.719999,24.17,39.240002,40.889999,2485.73999,6584.52002,1712.32,254.352,52.830002,"4678.740234",22.16,"25504.199219","36076.718750","20014.769531"
